,ProfileId,CarName,PriceNumeric,KmNumeric,MakeYear,Color,CityName,OwnerTypeId
2173,D1485456,Toyota Camry W4 AT,390000,90000,2008,Black,New Delhi,1
2174,D1480941,Toyota Fortuner 3.0 MT,999000,73000,2009,Black,New Delhi,2
2175,D1479356,Toyota Land Cruiser Prado VX,1595000,90000,2008,Black,New Delhi,1
2176,D1445717,Toyota Innova 2.0 V,925000,80000,2011,Black,New Delhi,1
2177,D1433954,Toyota Fortuner 4x4 MT Limited Edition,950000,70000,2009,Black,New Delhi,1
2178,D1314081,Toyota Fortuner 3.0 4x4 MT,900000,105000,2009,Black,New Delhi,1
2179,D1446536,Toyota Corolla Altis 1.8 VL AT,495000,59674,2010,Black,New Delhi,1
2180,D1476783,Toyota Fortuner 4x2 AT,1550000,62000,2012,Black,New Delhi,2
2181,D1484943,Toyota Land Cruiser V8 Petrol,7850000,42000,2013,Black,New Delhi,1
2182,S976466,Toyota Fortuner 3.0 4x2 MT,1550000,55235,2012,Attitude Black,New Delhi,2
2183,D1486023,Toyota Fortuner 4x4 MT Limited Edition,900000,78000,2010,Black,New Delhi,1
2184,S987235,Toyota Land Cruiser Prado VX,1100000,130000,2005,Black,New Delhi,2
2185,D1473949,Toyota Fortuner 3.0 MT,1075000,75000,2010,Blue,New Delhi,1
2186,D1455095,Toyota Etios V,310000,55490,2011,Blue,New Delhi,1
2187,D1479931,Toyota Etios G,342000,54259,2012,Blue,New Delhi,1
2188,D1464284,Toyota Etios G,331000,66000,2011,Blue,New Delhi,1
2189,D1462536,Toyota Innova 2.5 V 7 STR,1175000,48742,2014,Blue,New Delhi,1
2190,D1467738,Toyota Etios GD,435000,67277,2012,Blue,New Delhi,1
2191,D1481378,Toyota Innova 2.5 V 7 STR,711000,125000,2010,Blue,New Delhi,1
2192,D1470180,Toyota Corolla Altis 1.8 GL,325000,50000,2008,Blue,New Delhi,1
2193,D1462485,Toyota Corolla Altis 1.8 G,550000,40000,2011,Blue,New Delhi,2
2194,D1457421,Toyota Corolla Altis 1.8 G,350000,65000,2009,Blue,New Delhi,1
2195,D1447748,Toyota Etios G,340000,41000,2011,Blue,New Delhi,1
2196,D1431707,Toyota Etios V,335000,56594,2011,Blue,New Delhi,1
2197,D1479352,Toyota Innova 2.5 VX 8 STR BS-IV,635000,60000,2010,Blue,New Delhi,2
2198,D1484665,Toyota Corolla Altis 1.8 G,390000,54000,2009,Blue,New Delhi,1
2199,D1478431,Toyota Etios Liva GD,335000,67848,2012,Blue,New Delhi,1
2200,D1465002,Toyota Fortuner 3.0 4x2 MT,1065000,100000,2010,Blue,New Delhi,1
2201,D1421156,Toyota Land Cruiser Prado VX L,3400000,160000,2010,Blue,New Delhi,1
2202,S975246,Toyota Corolla Levin Fz,100000,150000,2003,Blue,New Delhi,3
2203,S998134,Toyota Innova 2.5 G4 7 STR,250000,323902,2005,Blue,New Delhi,1
2204,D1481180,Toyota Corolla Altis G Petrol,1440000,18000,2015,Bronze,New Delhi,1
2205,D1443422,Toyota Fortuner 3.0 4x4 AT,2500000,32000,2015,Bronze,New Delhi,1
2206,D1455917,Toyota Corolla Altis 1.8 G,399999,65000,2009,Brown,New Delhi,1
2207,D1459197,Toyota Camry Hybrid,2975000,5200,2017,Brown,New Delhi,1
2208,D1474984,Toyota Camry Hybrid,3500000,8500,2017,Brown,New Delhi,1
2209,S989022,Toyota Camry Hybrid,3500000,8900,2017,Dark Brown,New Delhi,1
2210,D1464142,Toyota Camry W4 AT,460000,65970,2009,Gold,New Delhi,1
2211,D1448299,Toyota Corolla H5 1.8E,160000,61000,2005,Gold,New Delhi,2
2212,D1465424,Toyota Corolla H2 1.8E,230000,78000,2006,Gold,New Delhi,1
2213,D1437402,Toyota Corolla Altis G Diesel,750000,67000,2012,Gold,New Delhi,1
2214,D1467745,Toyota Camry W4 AT,600000,72522,2009,Gold,New Delhi,2
2215,D1437409,Toyota Innova 2.5 G4 7 STR,690000,64001,2010,Gold,New Delhi,1
2216,D1480829,Toyota Corolla HE 1.8J,225000,64000,2007,Gold,New Delhi,1
2217,D1487270,Toyota Innova 2.5 G4 8 STR,785000,68242,2012,Gold,New Delhi,2
2218,D1480216,Toyota Innova 2.5 V 7 STR,1350000,60000,2015,Gold,New Delhi,1
2219,D1292215,Toyota Corolla Altis 1.8 G,475000,32000,2009,Gold,New Delhi,6
2220,D1315880,Toyota Corolla Altis 1.8 GL,374000,71853,2008,Gold,New Delhi,2
2221,D1481065,Toyota Etios G,325000,61770,2012,Gold,New Delhi,1
2222,D1329439,Toyota Corolla Altis 1.8 VL AT,440000,71853,2008,Gold,New Delhi,1
2223,D1471675,Toyota Innova 2.5 G 7 STR BS-IV,900000,57000,2013,Gold,New Delhi,1
2224,D1458325,Toyota Innova 2.5 V 7 STR,765000,81311,2011,Gold,New Delhi,1
2225,D1441794,Toyota Innova 2.5 V 7 STR,965000,55000,2012,Gold,New Delhi,1
2226,D1470774,Toyota Corolla Altis 1.8 G,350000,35359,2008,Gold,New Delhi,1
2227,D1451535,Toyota Innova 2.5 G 7 STR BS-IV,1095000,35000,2012,Gold,New Delhi,1
2228,D1449722,Toyota Corolla Altis 1.8 G,400000,67571,2009,Gold,New Delhi,1
2229,D1471848,Toyota Innova 2.5 GX BS IV 8 STR,1249000,56645,2015,Gold,New Delhi,1
2230,D1466095,Toyota Corolla Altis 1.8 G,410000,69000,2009,Gold,New Delhi,1
2231,D1458597,Toyota Camry W4 AT,625000,70000,2009,Gold,New Delhi,2
2232,D1467003,Toyota Camry W4 AT,750000,74000,2010,Gold,New Delhi,2
2233,D1485716,Toyota Innova 2.5 G4 7 STR,500000,88224,2008,Gold,New Delhi,1
2234,D1447650,Toyota Corolla Altis 1.8 GL,565000,38000,2011,Gold,New Delhi,1
2235,D1463946,Toyota Corolla Altis G Petrol,1425000,1800,2015,Gold,New Delhi,1
2236,D1484588,Toyota Innova 2.5 VX BS IV 7 STR,1325000,52000,2015,Gold,New Delhi,1
2237,D1453258,Toyota Corolla Altis 1.8 G,550000,97920,2011,Gold,New Delhi,1
2238,D1441555,Toyota Corolla H1 1.8J,150000,101605,2005,Gold,New Delhi,1
2239,D1140209,Toyota Corolla Altis 1.8 J,475001,62934,2010,Gold,New Delhi,2
2240,D1315891,Toyota Corolla Altis G Diesel,550000,59080,2011,Gold,New Delhi,2
2241,D1352017,Toyota Innova 2.5 G4 7 STR,649000,47000,2009,Gold,New Delhi,1
2242,D1317695,Toyota Corolla Altis G Diesel,575000,56500,2011,Gold,New Delhi,1
2243,D1469153,Toyota Innova 2.5 V 7 STR,1300000,34000,2015,Gold,New Delhi,1
2244,D1487307,Toyota Corolla Altis G Petrol,1275000,25458,2015,Gold,New Delhi,1
2245,D1482126,Toyota Innova 2.5 G4 7 STR,625000,62456,2010,Gold,New Delhi,1
2246,D1483354,Toyota Fortuner 3.0 4x2 AT,1575000,72000,2012,Gold,New Delhi,1
2247,D1486573,Toyota Fortuner 3.0 4x2 AT,1575000,78000,2012,Gold,New Delhi,1
2248,D1474752,Toyota Corolla Altis 1.8 G,450000,37000,2009,White,New Delhi,1
2249,D1408873,Toyota Innova 2.5 VX 7 STR BS-IV,1250000,49000,2014,Gold,New Delhi,1
2250,D1328848,Toyota Corolla Altis 1.8 VL AT,1375000,32000,2014,Gold,New Delhi,1
2251,D1393724,Toyota Corolla Altis 1.8 G,1300000,28998,2014,Gold,New Delhi,1
2252,D1464163,Toyota Innova 2.5 GX BS IV 7 STR,1254000,44000,2015,Gold,New Delhi,2
2253,D1468716,Toyota Innova 2.0 V,625000,85236,2011,Gold,New Delhi,2
2254,D1433963,Toyota Innova 2.5 V 7 STR,950000,66000,2012,Gold,New Delhi,1
2255,D1470923,Toyota Fortuner 3.0 4x4 MT,1505000,72100,2012,Gold,New Delhi,1
2256,D1483118,Toyota Fortuner 3.0 4x4 MT,1532000,71500,2012,Gold,New Delhi,1
2257,D1476038,Toyota Fortuner 3.0 4x4 MT,1511000,72000,2012,Gold,New Delhi,1
2258,D1484625,Toyota Fortuner 3.0 4x4 MT,1521000,71700,2012,Gold,New Delhi,1
2259,D1482311,Toyota Fortuner 3.0 4x4 MT,1522000,71400,2012,Gold,New Delhi,1
2260,D1474653,Toyota Fortuner 3.0 4x4 MT,1496000,72100,2012,Gold,New Delhi,1
2261,D1477112,Toyota Fortuner 3.0 4x4 MT,1511000,71200,2012,Gold,New Delhi,1
2262,D1473013,Toyota Fortuner 3.0 4x4 MT,1498000,71100,2012,Gold,New Delhi,1
2263,D1469959,Toyota Fortuner 3.0 4x4 MT,1489000,71200,2012,Gold,New Delhi,1
2264,D1480972,Toyota Fortuner 3.0 4x4 MT,1531000,69700,2012,Gold,New Delhi,1
2265,D1478310,Toyota Fortuner 3.0 4x4 MT,1511000,67500,2012,Gold,New Delhi,1
2266,D1465489,Toyota Fortuner 3.0 4x2 AT,1800000,70000,2013,Gold,New Delhi,1
2267,D1471976,Toyota Fortuner 3.0 4x4 MT,1495000,75000,2012,Gold,New Delhi,1
2268,D1473997,Toyota Fortuner 3.0 4x4 MT,1519000,68700,2012,Gold,New Delhi,1
2269,D1479267,Toyota Fortuner 3.0 4x4 MT,1521000,67700,2012,Gold,New Delhi,1
2270,D1484147,Toyota Fortuner 3.0 4x4 MT,1521000,67500,2012,Gold,New Delhi,1
2271,D1422203,Toyota Innova 2.5 G BS IV 8 STR,475000,70000,2008,Gold,New Delhi,1
2272,D1166503,Toyota Innova 2.5 G 8 STR BS-III,525000,65651,2007,Gold,New Delhi,1
2273,S977205,Toyota Fortuner 3.0 4x2 AT,1625000,80000,2012,Golden,New Delhi,1
2274,S978470,Toyota Innova 2.5 GX 7 STR,1650000,45000,2012,Golden,New Delhi,1
2275,D1467650,Toyota Corolla H1 1.8J,227000,67000,2007,Gold,New Delhi,2
2276,D1484186,Toyota Corolla Altis 1.8 G,1175000,23000,2014,Gold,New Delhi,1
2277,D1478630,Toyota Corolla HE 1.8J,225000,70000,2007,Gold,New Delhi,1
2278,D1478280,Toyota Innova 2.5 V 7 STR,750000,68000,2011,Gold,New Delhi,1
2279,D1478060,Toyota Innova 2.5 EV CS 7 STR BS-IV,900000,90001,2012,Gold,New Delhi,1
2280,S966925,Toyota Corolla Altis 1.8 GL,500000,29000,2009,Champagne,New Delhi,1
2281,S999148,Toyota Corolla Levin Fz,340000,58000,2004,Gold,New Delhi,2
2282,S962516,Toyota Corolla Altis 1.8 G AT,1000000,33000,2013,Champagne,New Delhi,2
2283,S972764,Toyota Innova 2.5 G4 8 STR,475000,76000,2007,Champagne,New Delhi,1
2284,D1457976,Toyota Innova 2.5 GX BS IV 7 STR,1199000,67277,2015,Grey,New Delhi,1
2285,D1457106,Toyota Fortuner 3.0 MT,1075000,80340,2010,Grey,New Delhi,6
2286,D1449911,Toyota Etios Cross 1.2 G,510000,20076,2015,Grey,New Delhi,1
2287,D1485568,Toyota Innova 2.5 V 7 STR,740000,58275,2011,Grey,New Delhi,1
2288,D1477406,Toyota Innova 2.5 G4 7 STR,950000,62154,2013,Grey,New Delhi,1
2289,D1477821,Toyota Innova 2.5 G4 7 STR,720000,72479,2011,Grey,New Delhi,1
2290,D1427118,Toyota Innova 2.5 G4 7 STR,920000,83158,2012,Grey,New Delhi,1
2291,D1476487,Toyota Innova 2.5 GX BS IV 7 STR,1275000,8500,2015,Grey,New Delhi,1
2292,D1471540,Toyota Innova Crysta 2.4 G 7 STR [2016-2017],1675000,6000,2017,Grey,New Delhi,1
2293,D1486118,Toyota Innova 2.0 VX 7 STR BS-IV,785000,65000,2011,Grey,New Delhi,6
2294,D1481148,Toyota Innova 2.5 VX 7 STR BS-III,1475000,39000,2014,Grey,New Delhi,1
2295,D1474134,Toyota Innova 2.5 GX 8 STR BS-III,1170000,60000,2014,Grey,New Delhi,1
2296,D1391533,Toyota Innova 2.5 G4 7 STR,750000,73293,2011,Grey,New Delhi,2
2297,D1454062,Toyota Etios G,425000,46884,2014,Grey,New Delhi,1
2298,D1480444,Toyota Innova 2.5 G4 7 STR,820000,62853,2012,Grey,New Delhi,1
2299,D1466155,Toyota Innova 2.5 VX BS IV 7 STR,1425000,40000,2015,Grey,New Delhi,1
2300,D1456476,Toyota Corolla Altis 1.8 Sport,425000,80000,2009,Grey,New Delhi,1
2301,D1464123,Toyota Innova 2.0 V,660000,82000,2010,Grey,New Delhi,1
2302,D1461134,Toyota Fortuner 3.0 4x4 MT,1040000,76000,2009,Grey,New Delhi,1
2303,D1450959,Toyota Innova 2.5 G 7 STR BS-IV,1150000,40786,2014,Grey,New Delhi,1
2304,D1487700,Toyota Corolla Altis GL Petrol,1225000,24500,2015,Grey,New Delhi,1
2305,D1424844,Toyota Fortuner 3.0 MT,1185000,78350,2010,Grey,New Delhi,1
2306,D1478577,Toyota Fortuner 4x4 MT Limited Edition,1175000,78350,2010,Grey,New Delhi,1
2307,D1469345,Toyota Fortuner 3.0 4x2 MT,1499000,59000,2012,Grey,New Delhi,1
2308,D1468169,Toyota Innova 2.5 V 7 STR,640000,85000,2010,Grey,New Delhi,1
2309,D1476746,Toyota Fortuner 3.0 4x2 MT,1490000,59000,2012,Grey,New Delhi,1
2310,D1460497,Toyota Innova 2.5 G4 8 STR,850000,98276,2013,Grey,New Delhi,1
2311,D1482169,Toyota Fortuner 3.0 4x2 MT,1475000,59000,2012,Grey,New Delhi,1
2312,D1486681,Toyota Corolla Altis LE Diesel,1000000,40000,2014,Grey,New Delhi,1
2313,D1463408,Toyota Fortuner 3.0 MT,990000,76841,2009,Grey,New Delhi,1
2314,D1481333,Toyota Innova 2.5 GX 7 STR BS-IV,1150000,40000,2014,Grey,New Delhi,1
2315,D1484083,Toyota Innova 2.5 GX 7 STR BS-III,1035000,65000,2014,Grey,New Delhi,1
2316,D1452279,Toyota Innova 2.5 V 7 STR,980000,58952,2012,Grey,New Delhi,1
2317,D1441186,Toyota Innova 2.5 GX BS IV 7 STR,1225000,56000,2015,Grey,New Delhi,1
2318,D1461788,Toyota Innova 2.5 V 7 STR,1025000,72000,2013,Grey,New Delhi,1
2319,D1449995,Toyota Fortuner 3.0 4x2 MT,1375000,67000,2012,Grey,New Delhi,2
2320,D1485480,Toyota Innova 2.5 GX 7 STR BS-IV,950000,100000,2013,Grey,New Delhi,2
2321,D1145119,Toyota Corolla H4 1.8G,259999,68244,2006,White,New Delhi,2
2322,D1473558,Toyota Innova 2.5 G4 7 STR,850000,65000,2012,Grey,New Delhi,1
2323,D1480493,Toyota Innova 2.5 VX 7 STR BS-IV,1240000,55000,2014,Grey,New Delhi,1
2324,D1145093,Toyota Innova 2.5 V 7 STR,899998,68990,2011,Grey,New Delhi,1
2325,D1478513,Toyota Innova 2.5 V 7 STR,750000,80000,2011,Grey,New Delhi,1
2326,D1479218,Toyota Innova 2.5 GX 7 STR BS-III,1050000,90000,2014,Grey,New Delhi,1
2327,D1442762,Toyota Fortuner 3.0 4x2 AT,1450000,75628,2012,Grey,New Delhi,1
2328,D1147058,Toyota Fortuner 3.0 MT,1149999,119508,2010,Grey,New Delhi,2
2329,D1474495,Toyota Innova Crysta 2.4 G 7 STR [2016-2017],1635000,6000,2017,Grey,New Delhi,1
2330,D1468891,Toyota Fortuner 4x4 MT Limited Edition,1090000,63531,2010,Grey,New Delhi,1
2331,D1458044,Toyota Fortuner 3.0 4x4 MT,1375000,65733,2012,Grey,New Delhi,2
2332,D1442813,Toyota Innova Crysta 2.7 GX 8 STR,1500000,5000,2017,Grey,New Delhi,1
2333,D1422680,Toyota Innova 2.5 GX 7 STR BS-III,1250000,32000,2014,Grey,New Delhi,1
2334,D1446266,Toyota Innova Crysta 2.7 GX AT 7 STR,1475000,16000,2016,Grey,New Delhi,1
2335,D1476609,Toyota Innova Crysta 2.8 ZX AT 7 STR,2300000,5500,2017,Grey,New Delhi,1
2336,D1484307,Toyota Innova 2.5 VX 7 STR BS-III,1225000,55000,2014,Grey,New Delhi,1
2337,D1328615,Toyota Fortuner 4x2 AT,1490000,72052,2012,Grey,New Delhi,2
2338,D1456779,Toyota Fortuner 3.0 4x2 MT,1075000,80000,2010,Grey,New Delhi,1
2339,D1484305,Toyota Innova 2.5 V 7 STR,750000,80000,2011,Grey,New Delhi,1
2340,D1455347,Toyota Innova Crysta 2.8 GX AT 7 STR,1825000,5000,2017,Grey,New Delhi,1
2341,D1458452,Toyota Innova 2.5 GX BS III 8 STR,1300000,13000,2015,Grey,New Delhi,1
2342,D1433984,Toyota Innova 2.5 V 7 STR,660000,71000,2010,Grey,New Delhi,1
2343,D1455234,Toyota Corolla Altis G AT Petrol,1450000,37000,2016,Grey,New Delhi,1
2344,D1460508,Toyota Fortuner 3.0 MT,980000,100000,2010,Grey,New Delhi,1
2345,D1461382,Toyota Corolla Altis GL Petrol,1200000,35000,2016,Grey,New Delhi,1
2346,D1452840,Toyota Camry Hybrid,2500000,50000,2014,Grey,New Delhi,1
2347,D1166526,Toyota Fortuner 3.0 4x2 MT,1325000,56337,2010,Grey,New Delhi,1
2348,D1485479,Toyota Innova 2.5 VX BS IV 7 STR,1190000,100000,2013,Grey,New Delhi,1
2349,D1309531,Toyota Innova 2.5 V 7 STR,1050000,60500,2012,Grey,New Delhi,1
2350,D1461448,Toyota Corolla AE,390000,25000,2008,Grey,New Delhi,1
2351,D1482874,Toyota Corolla Altis G,1450000,42000,2015,Grey,New Delhi,1
2352,S979291,Toyota Corolla Altis 1.8 Sport,326849,51000,2009,Smoke Grey,New Delhi,2
2353,S997352,Toyota Innova 2.5 G 7 STR BS-IV,1350000,34000,2014,Silky Gold Mica Metallic,New Delhi,2
2354,S996846,Toyota Innova 2.5 G 7 STR BS-IV,1400000,33000,2014,Silky Gold Mica Metallic,New Delhi,2
2355,S980521,Toyota Innova 2.5 G BS III 8 STR,1200000,42000,2015,Grey Mica Metallic,New Delhi,1
2356,S982722,Toyota Etios VD,450000,60000,2013,Classic Grey,New Delhi,1
2357,S980523,Toyota Innova 2.5 G BS IV 8 STR,1250000,42000,2015,Grey Mica Metallic,New Delhi,1
2358,S991107,Toyota Corolla Altis 1.8 GL,535000,75000,2012,Black Mica,New Delhi,2
2359,S975516,Toyota Fortuner 3.0 4x2 MT,2450000,30000,2016,Grey Metallic,New Delhi,1
2360,S994969,Toyota Camry Hybrid,3250000,6500,2017,Dark Brown Mica Metallic,New Delhi,1
2361,S977723,Toyota Innova 2.5 ZX 7 STR BS-IV,1275000,71000,2014,Silky Gold Mica Metallic,New Delhi,1
2362,S976921,Toyota Innova 2.5 ZX 7 STR BS-IV,1350000,71000,2014,Silky Gold Mica Metallic,New Delhi,1
2363,D1472438,Toyota Innova 2.5 G4 7 STR,725000,78226,2011,Maroon,New Delhi,1
2364,D1392539,Toyota Innova 2.5 G4 7 STR,634000,67000,2010,Maroon,New Delhi,1
2365,D1486722,Toyota Corolla H5 1.8E,95000,55000,2005,Maroon,New Delhi,1
2366,D1411258,Toyota Corolla Altis 1.8 G,475000,95311,2010,Maroon,New Delhi,1
2367,D1433853,Toyota Corolla Altis 1.8 G,475000,50000,2010,Maroon,New Delhi,1
2368,D1474951,Toyota Camry Hybrid,3300000,5000,2017,Maroon,New Delhi,1
2369,D1411555,Toyota Innova Crysta 2.4 ZX 7 STR,1980000,16000,2016,Purple,New Delhi,1
2370,D1484725,Toyota Innova 2.5 G4 7 STR,475000,54216,2008,Red,New Delhi,1
2371,D1466965,Toyota Innova 2.5 G4 7 STR,750000,78209,2011,Red,New Delhi,1
2372,D1468124,Toyota Corolla Altis 1.8 G,475000,95500,2010,Red,New Delhi,1
2373,D1478745,Toyota Etios Liva GD,345000,69415,2012,Red,New Delhi,1
2374,D1477132,Toyota Qualis FS F6,122500,125085,2003,Red,New Delhi,1
2375,D1430802,Toyota Innova 2.5 V 7 STR,499999,80000,2005,Red,New Delhi,1
2376,S998234,Toyota Innova 2.5 G4 7 STR,425000,66200,2008,Simpson Red,New Delhi,2
2377,S988473,Toyota Innova 2.5 G4 7 STR,612000,66000,2008,Simpson Red,New Delhi,2
2378,D1452259,Toyota Etios Liva G,319000,39180,2012,Silver,New Delhi,1
2379,D1469188,Toyota Etios G,350000,51655,2011,Silver,New Delhi,1
2380,D1343217,Toyota Corolla Altis J Diesel,525000,63529,2010,Silver,New Delhi,1
2381,D1468386,Toyota Etios V,350000,57200,2011,Silver,New Delhi,1
2382,D1427345,Toyota Etios Liva G,350000,55733,2013,Silver,New Delhi,1
2383,D1484766,Toyota Corolla Altis 1.8 G,511000,59000,2010,Silver,New Delhi,1
2384,D1457981,Toyota Fortuner 3.0 MT,1050000,81545,2010,Silver,New Delhi,2
2385,D1331466,Toyota Corolla Altis 1.8 G,475000,38000,2009,Silver,New Delhi,1
2386,D1484505,Toyota Etios Liva GD,450000,52221,2014,Silver,New Delhi,1
2387,D1475167,Toyota Corolla Altis 1.8 G,825000,52000,2013,Silver,New Delhi,1
2388,D1477404,Toyota Corolla H2 1.8E,151000,76076,2004,Silver,New Delhi,2
2389,D1482174,Toyota Innova 2.5 V 7 STR,700000,60340,2010,Silver,New Delhi,1
2390,D1487379,Toyota Innova 2.0 V,559000,75000,2009,Silver,New Delhi,1
2391,D1481280,Toyota Fortuner 3.0 4x2 AT,2125000,40000,2014,Silver,New Delhi,2
2392,D1474989,Toyota Fortuner 3.0 4x2 AT,2250000,49866,2015,Silver,New Delhi,1
2393,D1467273,Toyota Corolla HE 1.8J,190000,72000,2005,Silver,New Delhi,1
2394,D1453514,Toyota Corolla H3 1.8G,275000,85000,2008,Silver,New Delhi,1
2395,D1477886,Toyota Corolla Altis 1.8 G,475000,54504,2010,Silver,New Delhi,1
2396,D1458414,Toyota Corolla Altis 1.8 G,450000,54447,2010,Silver,New Delhi,1
2397,D1464237,Toyota Innova 2.5 GX 7 STR BS-III,1175000,62000,2014,Silver,New Delhi,1
2398,D1442383,Toyota Etios G,295000,73265,2011,Silver,New Delhi,1
2399,D1481279,Toyota Innova 2.5 G4 7 STR,955000,68000,2013,Silver,New Delhi,1
2400,D1487965,Toyota Etios G SP,365000,42000,2012,Silver,New Delhi,1
2401,D1479251,Toyota Etios V,345000,52000,2011,Silver,New Delhi,1
2402,D1473636,Toyota Etios G,250000,53258,2011,Silver,New Delhi,2
2403,D1478343,Toyota Innova Crysta 2.7 ZX AT 7 STR,1975000,12000,2016,Silver,New Delhi,1
2404,D1488055,Toyota Innova 2.5 V 8 STR,675000,65000,2010,Silver,New Delhi,2
2405,D1488048,Toyota Fortuner 3.0 MT,1250000,65000,2011,Silver,New Delhi,1
2406,D1482908,Toyota Innova 2.5 GX BS IV 7 STR,1200000,70000,2015,Silver,New Delhi,1
2407,D1440608,Toyota Etios G,365500,48000,2011,Silver,New Delhi,1
2408,D1466084,Toyota Etios G,350000,38000,2012,Silver,New Delhi,1
2409,D1426213,Toyota Etios G,275000,50000,2011,Silver,New Delhi,1
2410,D1457045,Toyota Etios V,325000,66000,2011,Silver,New Delhi,1
2411,D1471855,Toyota Etios Liva G,270000,58293,2011,Silver,New Delhi,1
2412,D1448004,Toyota Innova 2.5 G4 7 STR,875000,54000,2012,Silver,New Delhi,6
2413,D1475855,Toyota Corolla Altis 1.8 G,360000,70000,2008,Silver,New Delhi,1
2414,D1450845,Toyota Corolla Altis 1.8 G,500000,71000,2010,Silver,New Delhi,1
2415,D1474301,Toyota Corolla Altis 1.8 VL AT,775000,55000,2011,Silver,New Delhi,1
2416,D1472525,Toyota Innova 2.5 G4 7 STR,1150000,40000,2013,Silver,New Delhi,1
2417,D1449723,Toyota Innova 2.5 V 7 STR,1225000,42689,2014,Silver,New Delhi,1
2418,D1470164,Toyota Fortuner 3.0 MT,1600000,60000,2012,Silver,New Delhi,1
2419,D1471277,Toyota Corolla Altis 1.8 GL,535000,74243,2011,Silver,New Delhi,1
2420,D1485714,Toyota Innova 2.5 V 7 STR,580000,90221,2009,Silver,New Delhi,1
2421,D1446643,Toyota Innova 2.0 V,525000,75000,2009,Silver,New Delhi,1
2422,D1440240,Toyota Innova 2.5 V 7 STR,590000,70000,2009,Silver,New Delhi,2
2423,D1442000,Toyota Camry 2.5L AT,1490000,43000,2012,Silver,New Delhi,1
2424,D1451422,Toyota Innova 2.5 GX BS IV 7 STR,1195000,80000,2015,Silver,New Delhi,1
2425,D1478441,Toyota Fortuner 2.5 Sportivo 4x2 AT,1650000,60000,2012,Silver,New Delhi,2
2426,D1463709,Toyota Fortuner 3.0 MT,1025000,79000,2010,Silver,New Delhi,1
2427,D1486647,Toyota Fortuner 3.0 4x2 AT,1550000,50000,2012,Silver,New Delhi,1
2428,D1480860,Toyota Fortuner 2.5 Sportivo 4x2 MT,1831000,49000,2014,Silver,New Delhi,1
2429,D1469344,Toyota Fortuner 3.0 4x2 MT,1831000,49000,2014,Silver,New Delhi,1
2430,D1284087,Toyota Etios G,325000,40000,2011,Silver,New Delhi,1
2431,D1487706,Toyota Corolla Altis 1.8 GL,770000,56000,2013,Silver,New Delhi,1
2432,D1208739,Toyota Innova 2.5 GX BS III 8 STR,1400000,37700,2015,Silver,New Delhi,1
2433,D1394754,Toyota Etios G,499000,8200,2014,Silver,New Delhi,1
2434,D1458274,Toyota Etios V,385000,58000,2011,Silver,New Delhi,1
2435,D1438837,Toyota Commuter HiAce 3.0 L,4850000,1500,2012,Silver,New Delhi,6
2436,D1463455,Toyota Innova 2.5 G4 7 STR,590000,76821,2009,Silver,New Delhi,1
2437,D1421728,Toyota Innova 2.5 V 7 STR,935000,66099,2012,Silver,New Delhi,1
2438,D1147009,Toyota Corolla Altis 1.8 GL,424999,40000,2009,Silver,New Delhi,1
2439,D1145088,Toyota Corolla HE 1.8J,225001,62504,2008,Silver,New Delhi,2
2440,D1145090,Toyota Etios G,349999,40138,2011,Silver,New Delhi,1
2441,D1428574,Toyota Corolla Altis 1.8 J,375000,47859,2010,Silver,New Delhi,1
2442,D1486226,Toyota Innova Crysta 2.7 ZX AT 7 STR,1991000,12000,2016,Silver,New Delhi,1
2443,D1450912,Toyota Innova 2.5 V 7 STR,615000,72000,2009,Silver,New Delhi,1
2444,D1343570,Toyota Camry 2.5L AT,1675000,38000,2014,Silver,New Delhi,1
2445,D1449900,Toyota Innova 2.5 G 8 STR BS-IV,635000,70376,2010,Silver,New Delhi,1
2446,D1478224,Toyota Innova 2.5 V 7 STR,670000,60000,2010,Silver,New Delhi,1
2447,D1361809,Toyota Innova 2.5 G4 7 STR,950000,55000,2012,Silver,New Delhi,1
2448,D1184822,Toyota Fortuner 3.0 MT,1650000,48000,2012,Silver,New Delhi,1
2449,D1405439,Toyota Innova 2.5 VX BS IV 7 STR,1425000,40000,2015,Silver,New Delhi,1
2450,D1471578,Toyota Innova 2.5 V 7 STR,675000,68000,2010,Silver,New Delhi,1
2451,D1455116,Toyota Fortuner 4x4 MT Limited Edition,1050000,75430,2010,Silver,New Delhi,1
2452,D1481184,Toyota Fortuner 2.5 Sportivo 4x2 AT,1675000,74000,2012,Silver,New Delhi,1
2453,D1477569,Toyota Fortuner 3.0 4x2 AT,1960000,58000,2014,Silver,New Delhi,1
2454,D1460029,Toyota Innova 2.5 VX 7 STR BS-IV,1200000,73000,2014,Silver,New Delhi,1
2455,D1314061,Toyota Innova 2.5 G4 8 STR,950000,45000,2012,Silver,New Delhi,1
2456,D1313933,Toyota Innova 2.0 V,410000,64000,2007,Silver,New Delhi,1
2457,D1313922,Toyota Innova 2.0 V,525000,59000,2009,Silver,New Delhi,1
2458,D1298465,Toyota Corolla Altis 1.8 G,500000,55000,2011,Silver,New Delhi,1
2459,D1471519,Toyota Fortuner 3.0 MT,1250000,65000,2011,Silver,New Delhi,1
2460,D1262187,Toyota Camry 2.5L AT,1425000,36000,2013,Silver,New Delhi,2
