,Seller,PriceNumeric,KmNumeric,MakeYear,RootName,Color,Fuel,GearBox,CityName,OwnerTypeId,BodyStyleId,enc_seller,enc_gearBox,enc_fuel,enc_color_silver,enc_color_white,enc_color_grey,enc_color_gold,enc_color_black,enc_color_blue,enc_color_other,enc_city_new_delhi,enc_city_mumbai,enc_city_bangalore,enc_city_hyderabad,enc_city_chennai,enc_city_thane,enc_city_other,enc_name_innova,enc_name_fortuner,enc_name_corolla_altis,enc_name_etios
3346,Individual,2500000,17500,2015,Fortuner,,Diesel,Automatic,New Delhi,1,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3348,Individual,1300000,55000,2013,Innova,,Petrol,Manual,New Delhi,1,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3349,Individual,180000,100000,2005,Corolla,,Petrol,Automatic,New Delhi,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3350,Individual,1150000,76810,2011,Fortuner,,Diesel,Manual,New Delhi,3,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3351,Individual,300000,103000,2013,Etios Liva,,Diesel,Manual,New Delhi,1,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3353,Individual,155000,120000,2008,Corolla,White,Petrol,Manual,New Delhi,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3354,Individual,1590000,115000,2013,Fortuner,,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3356,Dealer,1025000,74000,2013,Innova,Grey,Diesel,Manual,New Delhi,1,6,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3359,Individual,320000,34603,2012,Etios,,Petrol,Manual,New Delhi,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
3360,Individual,1050000,19000,2016,Corolla Altis,Super White Ii,Petrol,Automatic,New Delhi,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3361,Individual,425000,42000,2014,Etios,Celestial Black,Petrol,Manual,New Delhi,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
3363,Individual,1000000,25000,2017,Fortuner,Attitude Black,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3365,Individual,470000,46452,2015,Etios Liva,Symphony Silver,Diesel,Manual,New Delhi,1,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3367,Individual,1250000,15000,2014,Corolla Altis,Champagne Mica Metallic,Petrol,Manual,New Delhi,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3368,Individual,875000,35000,2013,Corolla Altis,Champagne Mica Metallic,Petrol,Automatic,New Delhi,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3369,Individual,1290000,14000,2014,Corolla Altis,Champagne Mica Metallic,Petrol,Manual,New Delhi,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3372,Individual,160000,62400,2005,Corolla,Gold,Petrol,Automatic,New Delhi,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3373,Individual,1400000,21000,2015,Innova,Silver Mica Metallic,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3374,Individual,500000,50000,2015,Etios Liva,White,Diesel,Manual,New Delhi,1,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3375,Individual,340000,52000,2008,Corolla Altis,Champagne Mica Metallic,Petrol,Manual,New Delhi,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3377,Individual,125000,70000,2003,Corolla,Silver,Petrol,Automatic,New Delhi,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3378,Individual,125000,70000,2003,Corolla,Silver,Petrol,Automatic,New Delhi,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3381,Individual,800000,50000,2012,Innova,Gray,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3387,Individual,850000,44000,2012,Innova,,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3388,Individual,2050000,15000,2013,Fortuner,,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3389,Individual,295000,60200,2012,Etios,White,Petrol,Manual,New Delhi,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3390,Individual,320000,65000,2008,Corolla Altis,Champagne Mica Metallic,Petrol,Manual,New Delhi,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3391,Individual,1650000,22000,2016,Innova,Garnet Red,Diesel,Automatic,New Delhi,1,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3392,Individual,425000,68000,2011,Etios,Symphony Silver,Diesel,Manual,New Delhi,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
3393,Individual,350000,65000,2009,Corolla Altis,White Pearl Mica,Petrol,Manual,New Delhi,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3394,Individual,2200000,11800,2016,Fortuner,Super White,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3395,Individual,1200000,45000,2015,Corolla Altis,White Pearl Crystal Shine,Petrol,Manual,New Delhi,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3397,Individual,400000,75000,2006,Corolla,,Petrol,Automatic,New Delhi,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3398,Individual,450000,68000,2009,Camry,Silver Metallic,Petrol,Automatic,New Delhi,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3399,Individual,150000,85000,2004,Corolla,Gold,Petrol,Automatic,New Delhi,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3402,Individual,1700000,41500,2012,Fortuner,,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3403,Individual,800000,68652,2009,Innova,Champagne Mica Metallic,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3405,Individual,750000,65000,2011,Innova,Silver,Diesel,Manual,New Delhi,1,6,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3412,Individual,620000,78000,2013,Corolla Altis,White Pearl Mica,Diesel,Manual,New Delhi,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3413,Individual,200000,85000,2005,Corona,Beije,Petrol,Manual,New Delhi,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3415,Individual,1499999,53696,2012,Fortuner,Attitude Black,Diesel,Manual,New Delhi,2,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3416,Individual,300000,86000,2006,Camry,Light Blue Metallic,Petrol,Manual,New Delhi,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3417,Individual,200000,89000,2006,Corona,Gold,Petrol,Manual,New Delhi,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3418,Individual,225000,88000,2006,Corona,Gold,Petrol,Manual,New Delhi,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3419,Individual,850000,72800,2013,Corolla Altis,White Pearl Mica,Diesel,Manual,New Delhi,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3420,Individual,2000000,38000,2012,Fortuner,Super White,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3421,Individual,680000,85000,2012,Innova,White,Diesel,Manual,New Delhi,1,6,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3422,Individual,250000,93000,2007,Camry,Super White Ii,Petrol,Manual,New Delhi,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3424,Individual,551000,92675,2011,Corolla Altis,Silver Mica Metallic,Petrol,Automatic,New Delhi,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3425,Individual,1025000,78000,2013,Innova,Grey Mica Metallic,Petrol,Manual,New Delhi,1,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3426,Individual,1850000,45000,2012,Innova,Silky Gold Mica Metallic,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3427,Individual,310000,103000,2013,Etios Liva,,Diesel,Manual,New Delhi,1,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3428,Individual,930000,85000,2010,Fortuner,Silver Mica Metallic,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3429,Individual,500000,100000,2008,Innova,Silver Metallic,Diesel,Manual,New Delhi,2,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3434,Individual,2400000,35000,2014,Fortuner,,Diesel,Automatic,New Delhi,1,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3437,Individual,300000,105000,2011,Etios,White,Diesel,Manual,New Delhi,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3441,Individual,1050000,100000,2010,Fortuner,Super White,Diesel,Manual,New Delhi,2,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3443,Individual,550000,111000,2009,Innova,Silver Metallic,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3445,Individual,325000,125000,2009,Corolla Altis,Silver Mic,Petrol,Manual,New Delhi,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3447,Individual,1050000,95000,2010,Fortuner,Gray,Diesel,Manual,New Delhi,2,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3448,Individual,1950000,68000,2013,Fortuner,,Diesel,Automatic,New Delhi,1,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3449,Individual,1750000,85000,2013,Fortuner,White Pearl,Diesel,Automatic,New Delhi,1,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3451,Individual,1600000,90000,2013,Fortuner,Grey Metallic,Diesel,Automatic,New Delhi,1,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3452,Individual,750000,110000,2011,Innova,Champagne,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3453,Individual,750000,115000,2011,Innova,Grey Mica Metallic,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3458,Individual,550000,125000,2008,Innova,,Petrol,Manual,New Delhi,1,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3459,Individual,650000,114000,2009,Innova,Grey,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3460,Individual,700000,116000,2011,Innova,,Diesel,Manual,New Delhi,2,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3461,Individual,700000,116000,2011,Innova,,Diesel,Manual,New Delhi,2,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3463,Individual,200000,130000,2006,Corolla,,Petrol,Automatic,New Delhi,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3464,Individual,140000,140000,2005,Corolla,Gold,Petrol,Automatic,New Delhi,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3465,Individual,569000,125000,2013,Etios Liva,Classic Grey,Diesel,Manual,New Delhi,1,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3466,Individual,920000,116000,2009,Fortuner,Silver Mica Metallic,Diesel,Manual,New Delhi,2,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3470,Individual,1100000,124000,2013,Innova,Silky Gold Mica Metallic,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3472,Individual,725000,130000,2012,Innova,Silver,Diesel,Manual,New Delhi,1,6,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3474,Individual,2300000,80000,2015,Fortuner,Silky Gold Mica Metallic,Diesel,Automatic,New Delhi,1,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3475,Individual,2300000,80000,2015,Fortuner,Silky Gold Mica Metallic,Diesel,Automatic,New Delhi,1,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3476,Individual,500000,140000,2007,Innova,,Petrol,Manual,New Delhi,1,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3483,Individual,800000,140000,2010,Innova,Champagne,Petrol,Manual,New Delhi,1,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3484,Individual,491000,148000,2008,Innova,White,Diesel,Manual,New Delhi,1,6,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3486,Individual,400000,150000,2008,Innova,Black Mica,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3488,Individual,840000,144000,2012,Innova,,Diesel,Manual,New Delhi,2,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3490,Individual,289917,170000,2008,Corolla Altis,Light Blue Metallic,Petrol,Manual,New Delhi,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3491,Individual,650000,165000,2010,Innova,Golden,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3493,Individual,1725000,145000,2013,Fortuner,White Pearl,Diesel,Automatic,New Delhi,1,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3495,Individual,1100000,178000,2010,Fortuner,Super White,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3497,Individual,1200000,180000,2009,Fortuner,Super White,Diesel,Manual,New Delhi,2,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3498,Individual,427000,210000,2007,Innova,Silver Mica,Diesel,Manual,New Delhi,1,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3499,Individual,600000,220000,2010,Innova,Silver,Diesel,Manual,New Delhi,1,6,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3500,Individual,500000,240000,2007,Innova,Champagne Mica Metallic,Petrol,Manual,New Delhi,1,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4150,Individual,1750000,86000,2013,Fortuner,Super White,Diesel,Manual,New Delhi,2,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4151,Individual,1500000,95000,2012,Fortuner,White,Diesel,Automatic,New Delhi,1,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4152,Individual,1725000,145000,2013,Fortuner,White Pearl,Diesel,Automatic,New Delhi,1,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4862,Dealer,529999,43000,2012,Etios,Beige,Diesel,Manual,Bangalore,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
4863,Dealer,430000,88800,2009,Corolla Altis,Beige,Petrol,Manual,Bangalore,3,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4864,Dealer,1385000,84077,2013,Innova,Beige,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4868,Dealer,1375000,89000,2013,Innova,Beige,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4869,Dealer,465000,49585,2013,Etios Liva,Beige,Petrol,Manual,Bangalore,1,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4870,Dealer,1135000,64000,2011,Innova,Beize,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4871,Dealer,640000,121000,2010,Corolla Altis,Beize,Petrol,Automatic,Bangalore,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4872,Dealer,2650000,32327,2015,Fortuner,Beige,Diesel,Automatic,Bangalore,1,6,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4873,Dealer,1650000,62000,2015,Innova,Beige,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4874,Dealer,1375000,155000,2013,Innova,Beige,Diesel,Manual,Bangalore,2,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4875,Dealer,1495000,17700,2015,Innova,Beige,Diesel,Manual,Bangalore,2,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4876,Dealer,2385000,12349,2016,Innova,White,Diesel,Automatic,Bangalore,1,6,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4877,Dealer,1575000,32180,2014,Innova,Beige,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4878,Dealer,1600000,28000,2015,Innova,Beige,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4879,Dealer,1575000,86000,2015,Innova,Beize,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4880,Dealer,990000,140071,2009,Innova,Beige,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4881,Dealer,945000,160000,2009,Innova,Beige,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4882,Dealer,1300000,156986,2010,Fortuner,Beige,Diesel,Manual,Bangalore,2,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4883,Dealer,710000,54000,2011,Corolla Altis,Beige,Diesel,Manual,Bangalore,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4884,Dealer,1400000,13500,2015,Innova,Beige,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4885,Dealer,1465000,66400,2015,Innova,Beige,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4890,Dealer,1595000,112116,2015,Innova,Beige,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4891,Dealer,660000,89000,2011,Corolla Altis,Beize,Petrol,Manual,Bangalore,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4892,Dealer,1150000,116000,2009,Fortuner,Black,Diesel,Manual,Bangalore,3,6,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4893,Dealer,415000,30196,2011,Etios Liva,Black,Petrol,Manual,Bangalore,1,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4894,Dealer,530000,32986,2012,Etios,Black,Diesel,Manual,Bangalore,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4896,Dealer,800000,132218,2009,Innova,Black,Diesel,Manual,Bangalore,2,6,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4897,Dealer,1575000,113000,2015,Innova,Black,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4900,Dealer,375000,60000,2004,Qualis,Black,Diesel,Manual,Bangalore,2,6,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4901,Dealer,2200000,36000,2014,Fortuner,Black,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4902,Dealer,875000,75000,2008,Innova,Black,Diesel,Manual,Bangalore,2,6,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4903,Dealer,600000,144000,2006,Innova,Black,Diesel,Manual,Bangalore,2,6,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4904,Dealer,1000000,120000,2011,Innova,Black,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4905,Dealer,280000,66000,2002,Camry,Black,Petrol,Manual,Bangalore,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4906,Dealer,700000,110000,2006,Innova,Black,Diesel,Manual,Bangalore,2,6,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4907,Dealer,275000,100000,2004,Corolla,Black,Petrol,Manual,Bangalore,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4908,Dealer,2400000,100000,2014,Fortuner,Black,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4909,Dealer,400000,66000,2003,Camry,Black,Petrol,Manual,Bangalore,6,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4910,Dealer,675000,150000,2007,Innova,Black,Diesel,Manual,Bangalore,2,6,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4911,Individual,1250000,120000,2013,Camry,Black,Petrol,Automatic,Bangalore,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4912,Dealer,535000,145000,2006,Innova,Black,Diesel,Manual,Bangalore,2,6,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4913,Dealer,650000,140000,2006,Innova,Black,Petrol,Manual,Bangalore,2,6,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4914,Individual,350000,85000,2005,Corolla,Black,Petrol,Automatic,Bangalore,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4915,Individual,715000,119000,2007,Innova,Black,Diesel,Manual,Bangalore,2,6,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4921,Individual,750000,135000,2008,Innova,Black,Diesel,Manual,Bangalore,2,6,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4922,Dealer,1100000,103796,2012,Innova,Blue,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4923,Dealer,360000,34000,2011,Etios Liva,Blue,Petrol,Manual,Bangalore,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4924,Dealer,525000,37827,2013,Etios Liva,Blue,Diesel,Manual,Bangalore,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4926,Dealer,375000,80073,2011,Etios Liva,Blue,Petrol,Manual,Bangalore,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4927,Dealer,475000,33060,2011,Etios,Blue,Petrol,Manual,Bangalore,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4928,Dealer,425000,80000,2011,Etios Liva,Blue,Diesel,Manual,Bangalore,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4931,Dealer,790000,103862,2009,Innova,Blue,Diesel,Manual,Bangalore,2,6,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4932,Dealer,450000,92182,2009,Corolla Altis,Blue,Petrol,Manual,Bangalore,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4933,Dealer,875000,75000,2009,Innova,Blue,Diesel,Manual,Bangalore,2,6,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4934,Dealer,950000,123000,2009,Innova,Blue,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4935,Dealer,2299500,50000,2012,Fortuner,Blue,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4936,Dealer,395000,42100,2011,Etios Liva,Blue,Petrol,Manual,Bangalore,2,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4937,Dealer,1055000,168226,2010,Innova,Blue,Diesel,Manual,Bangalore,1,6,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4938,Dealer,325000,70453,2006,Corolla,Blue,Petrol,Manual,Bangalore,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4939,Individual,500000,100000,2005,Innova,Blue,Diesel,Manual,Bangalore,2,6,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4941,Individual,2825000,32500,2015,Fortuner,Bronze,Diesel,Automatic,Bangalore,2,6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4942,Dealer,450000,134564,2008,Corolla Altis,Bronze,Petrol,Manual,Bangalore,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4943,Individual,1900000,6000,2017,Innova,Bronze,Diesel,Manual,Bangalore,1,6,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
