Seller,PriceNumeric,KmNumeric,MakeYear,RootName,Color,Fuel,GearBox,CityName,OwnerTypeId,BodyStyleId,enc_seller,enc_gearBox,enc_fuel,enc_color_silver,enc_color_white,enc_color_grey,enc_color_gold,enc_color_black,enc_color_blue,enc_color_other,enc_city_new_delhi,enc_city_mumbai,enc_city_bangalore,enc_city_hyderabad,enc_city_chennai,enc_city_thane,enc_city_other,enc_name_innova,enc_name_fortuner,enc_name_corolla_altis,enc_name_etios,label
Dealer,600000,67091,2013,Etios,Grey,Diesel,Manual,Lucknow,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
Dealer,350000,200005,2007,Innova,Silver,Diesel,Manual,Lucknow,2,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dealer,1275000,55000,2015,Innova,Grey,Diesel,Manual,Lucknow,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
Dealer,1075000,68000,2013,Innova,Grey,Diesel,Manual,Lucknow,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
Dealer,1125000,65000,2014,Innova,Silver,Diesel,Manual,Lucknow,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,365000,80845,2012,Etios Liva,Silver,Diesel,Manual,Lucknow,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27
Dealer,375000,125000,2004,Qualis,Silver,Petrol,Manual,Lucknow,3,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19
Dealer,1125000,72000,2014,Innova,White,Diesel,Manual,Lucknow,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25
Dealer,1275000,67000,2015,Innova,Silver,Diesel,Manual,Lucknow,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,1025000,100000,2012,Innova,White,Diesel,Manual,Lucknow,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25
Dealer,1250000,156000,2011,Fortuner,White,Diesel,Manual,Lucknow,2,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
Dealer,1075000,82000,2013,Innova,Grey,Diesel,Manual,Lucknow,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
Dealer,1800000,81207,2013,Fortuner,White,Diesel,Manual,Lucknow,2,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
Dealer,1700000,98000,2013,Fortuner,Black,Diesel,Manual,Lucknow,1,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,29
Dealer,2050000,62000,2014,Fortuner,White,Diesel,Manual,Lucknow,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
Dealer,375000,60000,2011,Etios,Silver,Petrol,Manual,Lucknow,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
Dealer,525000,55000,2012,Etios,Blue,Diesel,Manual,Lucknow,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26
Dealer,1020000,110465,2012,Innova,Silver,Diesel,Manual,Lucknow,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,1150000,107823,2009,Fortuner,White,Diesel,Manual,Lucknow,2,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29
Dealer,2350000,59000,2015,Fortuner,White,Diesel,Manual,Lucknow,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
Dealer,550000,147000,2008,Innova,White,Diesel,Manual,Lucknow,2,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dealer,1970000,78987,2013,Fortuner,White,Diesel,Manual,Lucknow,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
Dealer,1250000,154891,2010,Fortuner,Black,Diesel,Manual,Lucknow,2,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,29
Dealer,900000,125261,2012,Innova,Grey,Diesel,Manual,Lucknow,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
Dealer,1300000,66000,2014,Innova,Silver,Diesel,Manual,Lucknow,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,2000000,126000,2014,Fortuner,Black,Diesel,Manual,Lucknow,1,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,29
Dealer,1375000,52001,2015,Innova,Silver,Diesel,Manual,Lucknow,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,1970000,79145,2013,Fortuner,White,Diesel,Manual,Lucknow,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
Dealer,1750000,124000,2013,Fortuner,Black,Diesel,Manual,Lucknow,1,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,29
Dealer,550000,180000,2005,Innova,Grey,Diesel,Manual,Lucknow,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
Dealer,1675000,192245,2013,Fortuner,White,Diesel,Manual,Lucknow,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
Dealer,1750000,150005,2013,Fortuner,Black,Diesel,Manual,Lucknow,1,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,29
Dealer,475000,269000,2005,Innova,Silver,Diesel,Manual,Lucknow,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
Dealer,1675000,196510,2013,Fortuner,White,Diesel,Manual,Lucknow,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
Dealer,1250000,225005,2011,Fortuner,White,Diesel,Manual,Lucknow,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
Dealer,2100000,83000,2014,Fortuner,Black,Diesel,Automatic,Lucknow,1,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16
Dealer,1250000,31000,2014,Innova,Gold,Diesel,Manual,Lucknow,1,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17
Dealer,500000,140000,2005,Innova,Silver,Diesel,Manual,Lucknow,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
Dealer,1700000,98000,2013,Fortuner,Black,Diesel,Manual,Lucknow,1,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,29
Dealer,775000,123000,2008,Innova,Gold,Diesel,Manual,Lucknow,1,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17
Dealer,675000,125800,2007,Innova,Black,Diesel,Manual,Lucknow,1,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
Dealer,995000,89000,2013,Innova,Silver,Diesel,Manual,Lucknow,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Individual,550000,55000,2013,Etios,White,Diesel,Manual,Lucknow,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
Individual,1200000,31000,2014,Innova,White,Diesel,Manual,Lucknow,1,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25
Individual,230000,72000,2004,Corolla,Silver,Petrol,Automatic,Lucknow,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28
Individual,250000,85000,2004,Qualis,Silver,Diesel,Manual,Lucknow,3,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19
Individual,2150000,35000,2014,Fortuner,Super White,Diesel,Manual,Lucknow,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10
Individual,200000,100000,2012,Innova,,Petrol,Manual,Lucknow,1,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
Individual,1230000,107000,2009,Fortuner,White,Diesel,Manual,Lucknow,1,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
Individual,300000,149800,2001,Qualis,Maroon,Diesel,Manual,Lucknow,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,19
Individual,850000,125000,2012,Innova,Grey Mica Metallic,Diesel,Manual,Lucknow,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
Individual,465000,140000,2006,Innova,Golden,Petrol,Manual,Lucknow,2,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
Individual,800000,133000,2013,Innova,,Diesel,Manual,Lucknow,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
Individual,600000,150000,2007,Innova,Champagne Mica Metallic,Diesel,Manual,Lucknow,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
Individual,1700000,115000,2013,Fortuner,Super White,Diesel,Manual,Lucknow,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10
Individual,1300000,145000,2012,Fortuner,Super White,Diesel,Manual,Lucknow,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10
Individual,1350000,145000,2012,Fortuner,Super White,Diesel,Manual,Lucknow,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10
Individual,750000,170000,2010,Innova,Grey,Petrol,Manual,Lucknow,2,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21
Individual,750000,180000,2011,Innova,Super White,Petrol,Manual,Lucknow,1,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
Individual,350000,350000,2008,Innova,Silver Metallic,Petrol,Manual,Lucknow,3,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21
Dealer,490000,12382,2016,Etios Liva,Red,Petrol,Manual,Gurgaon,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
Dealer,465000,48067,2010,Corolla Altis,Black,Petrol,Manual,Gurgaon,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18
Dealer,280000,28630,2011,Etios,Beize,Petrol,Manual,Gurgaon,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12
Dealer,280000,32200,2011,Etios,Beize,Petrol,Manual,Gurgaon,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12
Dealer,1325000,9817,2014,Corolla Altis,Silver,Diesel,Manual,Gurgaon,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
Dealer,550000,47140,2011,Corolla Altis,Beize,Petrol,Manual,Gurgaon,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
Dealer,424500,62500,2012,Etios,Beize,Petrol,Manual,Gurgaon,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12
Dealer,390000,74175,2008,Camry,Beige,Petrol,Manual,Gurgaon,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,22
Dealer,475000,109748,2011,Corolla Altis,Gold,Petrol,Manual,Gurgaon,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
Dealer,295000,46872,2011,Etios,Blue,Petrol,Manual,Gurgaon,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26
Dealer,1450000,10025,2015,Corolla Altis,Silver,Petrol,Manual,Gurgaon,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
Dealer,285000,73793,2011,Etios,Black,Petrol,Manual,Gurgaon,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26
Dealer,450000,79000,2010,Corolla Altis,Blue,Petrol,Automatic,Gurgaon,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18
Dealer,335001,85884,2008,Corolla Altis,Blue,Petrol,Manual,Gurgaon,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18
Dealer,1775000,52209,2007,Prado,Silver,Petrol,Automatic,Gurgaon,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
Dealer,1950000,78000,2014,Camry,White,Petrol,Automatic,Gurgaon,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
Dealer,240000,79002,2008,Corolla,Gold,Petrol,Manual,Gurgaon,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22
Dealer,699000,81017,2012,Corolla Altis,Gold,Diesel,Manual,Gurgaon,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
Dealer,725000,125000,2011,Innova,Silver,Diesel,Manual,Gurgaon,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,845000,87511,2013,Innova,Grey,Diesel,Manual,Gurgaon,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
Dealer,1225000,93257,2010,Fortuner,White,Diesel,Manual,Gurgaon,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
Dealer,135000,96536,2007,Corolla,Gold,Petrol,Manual,Gurgaon,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
Dealer,728000,65408,2011,Innova,Silver,Diesel,Manual,Gurgaon,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,950000,67005,2013,Innova,Grey,Diesel,Manual,Gurgaon,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
Individual,850000,79000,2010,Innova,Golden Color,Diesel,Manual,Gurgaon,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21
Individual,280000,75000,2011,Etios,Black,Petrol,Manual,Gurgaon,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12
Individual,375000,82000,2009,Corolla Altis,Gray,Petrol,Manual,Gurgaon,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14
Individual,825000,130201,2012,Innova,Silky Gold Mica Metallic,Diesel,Manual,Gurgaon,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
Individual,1000000,124500,2009,Fortuner,Black,Diesel,Manual,Gurgaon,2,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,29
Individual,1600000,120000,2012,Fortuner,White,Diesel,Manual,Gurgaon,1,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
Individual,600000,220000,2009,Innova,Light Blue,Diesel,Manual,Gurgaon,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
Dealer,1450000,76000,2012,Fortuner,Black,Diesel,Automatic,Gurgaon,1,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,29
Dealer,325000,67000,2008,Corolla Altis,Silver,Petrol,Manual,Gurgaon,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
Dealer,1185800,23520,2014,Innova,Grey,Diesel,Manual,Gurgaon,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
Individual,375000,12000,2013,Etios Liva,,Petrol,Manual,Gurgaon,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
Individual,280000,50000,2011,Etios,White,Petrol,Manual,Gurgaon,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
Individual,500000,36000,2010,Corolla Altis,Blue,Petrol,Manual,Gurgaon,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18
Individual,979622,28000,2014,Innova,Grey Mica Metallic,Diesel,Manual,Gurgaon,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20
Individual,295000,59500,2011,Etios,Symphony Silver,Petrol,Manual,Gurgaon,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12
Individual,525000,50650,2009,Corolla Altis,,Petrol,Manual,Gurgaon,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14
Individual,349000,62000,2009,Corolla Altis,Champagne Mica Metallic,Petrol,Manual,Gurgaon,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14
Individual,260000,59500,2011,Etios,Symphony Silver,Petrol,Manual,Gurgaon,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12
Individual,169000,69000,2005,Camry,Black,Petrol,Manual,Gurgaon,8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6
Individual,275000,65000,2011,Etios,Symphony Silver,Petrol,Manual,Gurgaon,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12
Individual,350000,63000,2009,Corolla Altis,Champagne Mica Metallic,Petrol,Manual,Gurgaon,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14
Individual,290000,79000,2008,Corolla Altis,Blue,Petrol,Manual,Gurgaon,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14
Individual,1275000,47750,2015,Innova,Grey Mica Metallic,Diesel,Manual,Gurgaon,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20
Individual,675000,77000,2011,Innova,Champagne Mica Metallic,Diesel,Manual,Gurgaon,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
Individual,350000,90000,2012,Etios,,Petrol,Manual,Gurgaon,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12
Individual,700000,78000,2010,Innova,Golden,Diesel,Manual,Gurgaon,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
Individual,650000,100000,2009,Innova,Grey Mica Metallic,Diesel,Manual,Gurgaon,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
Individual,600000,104000,2009,Innova,Grey Mica Metallic,Diesel,Manual,Gurgaon,3,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21
Individual,750000,103000,2009,Innova,Grey Mica Metallic,Diesel,Manual,Gurgaon,3,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21
Individual,380000,116000,2010,Corolla Altis,Champagne Mica Metallic,Petrol,Manual,Gurgaon,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14
Individual,350000,120000,2005,Innova,Silver Metallic,Petrol,Manual,Gurgaon,1,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
Individual,1850000,78000,2013,Fortuner,White Pearl,Diesel,Automatic,Gurgaon,2,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10
Individual,500000,122000,2010,Innova,Grey Mica Metallic,Diesel,Manual,Gurgaon,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21
Individual,322000,125000,2012,Etios,Serene Bluish Silver,Diesel,Manual,Gurgaon,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24
Individual,700000,125000,2010,Innova,Grey,Diesel,Manual,Gurgaon,1,6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
Individual,1750000,85000,2013,Fortuner,White Pearl,Diesel,Automatic,Gurgaon,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10
Individual,300000,150000,2012,Etios Liva,Ultramarine Blue,Diesel,Manual,Gurgaon,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
Individual,1112000,147000,2011,Fortuner,Silver Mica Metallic,Diesel,Manual,Gurgaon,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10
Individual,600000,170000,2012,Innova,Silver Mica,Diesel,Manual,Gurgaon,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
Individual,1500000,148500,2012,Fortuner,Super White,Diesel,Manual,Gurgaon,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10
Dealer,2750000,36000,2015,Fortuner,Grey,Diesel,Manual,Coimbatore,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29
Dealer,1490000,144000,2011,Fortuner,Blue,Diesel,Manual,Coimbatore,1,6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,29
Dealer,1690000,147000,2012,Fortuner,White,Diesel,Manual,Coimbatore,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
Dealer,950000,188000,2008,Innova,Red,Diesel,Manual,Coimbatore,2,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Dealer,1550000,115000,2010,Fortuner,Grey,Diesel,Manual,Coimbatore,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29
Dealer,580000,52269,2010,Corolla Altis,Silver,Petrol,Manual,Coimbatore,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
Dealer,400000,95000,2008,Corolla Altis,Silver,Petrol,Manual,Coimbatore,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
Dealer,610000,94000,2012,Etios,Silver,Diesel,Manual,Coimbatore,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
Dealer,1250000,122000,2014,Innova,Silver,Petrol,Manual,Coimbatore,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,1350000,122000,2014,Innova,Silver,Petrol,Manual,Coimbatore,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,1000000,160000,2012,Innova,White,Diesel,Manual,Coimbatore,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25
Dealer,520000,53000,2015,Etios Liva,Silver,Petrol,Manual,Coimbatore,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27
Dealer,1365000,60000,2012,Innova,Silver,Diesel,Manual,Coimbatore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,1600000,50000,2015,Innova,Grey,Diesel,Manual,Coimbatore,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
Dealer,1100000,160000,2010,Innova,Silver,Diesel,Manual,Coimbatore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,575000,200000,2010,Corolla Altis,White,Diesel,Manual,Coimbatore,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Dealer,875000,300000,2010,Innova,Maroon,Diesel,Manual,Coimbatore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
Dealer,1250000,40000,2011,Innova,Gold,Diesel,Manual,Coimbatore,1,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17
Dealer,726000,225000,2006,Innova,Maroon,Diesel,Manual,Coimbatore,1,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
Dealer,410000,90000,2008,Corolla Altis,Silver,Petrol,Manual,Coimbatore,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
Dealer,1075000,175000,2010,Innova,Gold,Diesel,Manual,Coimbatore,2,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17
Dealer,2100000,8000,2017,Innova,Grey,Petrol,Manual,Coimbatore,1,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
Dealer,2100000,15000,2016,Innova,Blue,Diesel,Manual,Coimbatore,1,6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20
Dealer,1800000,18000,2015,Innova,Silver,Diesel,Manual,Coimbatore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,1725000,40000,2015,Innova,Silver,Diesel,Manual,Coimbatore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,1725000,40001,2015,Innova,Silver,Diesel,Manual,Coimbatore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,1725000,40000,2015,Innova,Silver,Petrol,Manual,Coimbatore,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,1200000,115000,2011,Innova,Silver,Diesel,Manual,Coimbatore,2,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,1750000,65000,2014,Innova,White,Diesel,Manual,Coimbatore,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25
Dealer,1250000,164000,2011,Innova,Silver,Diesel,Manual,Coimbatore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,870000,200000,2010,Innova,Gold,Diesel,Manual,Coimbatore,2,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17
Dealer,2200000,85000,2015,Fortuner,White,Diesel,Automatic,Coimbatore,1,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
Dealer,2250000,70000,2016,Innova,Silver,Diesel,Manual,Coimbatore,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
