,ProfileId,Seller,PriceNumeric,KmNumeric,MakeYear,RootName,Color,Fuel,GearBox,CityName,OwnerTypeId,BodyStyleId
1118,D1464091,Dealer,365000,51000,2011,Etios,Gold,Petrol,Manual,Noida,1,1
1119,D1433329,Dealer,445000,42000,2013,Etios,Silver,Petrol,Manual,Noida,1,1
1120,D1458082,Dealer,650000,57000,2012,Corolla Altis,Gold,Petrol,Manual,Noida,1,1
1121,D1434721,Dealer,375000,74000,2011,Etios,Red,Petrol,Manual,Noida,1,1
1122,S969146,Individual,2000000,35000,2014,Fortuner,,Diesel,Automatic,Noida,1,6
1123,S974373,Individual,1370000,73000,2012,Fortuner,,Diesel,Manual,Noida,1,6
1124,S976439,Individual,1850000,105000,2014,Fortuner,Super White,Diesel,Manual,Noida,1,6
1125,S884012,Individual,1600000,142000,2013,Fortuner,White,Diesel,Manual,Noida,1,6
1126,S999380,Individual,300000,46500,2013,Etios Liva,Symphony Silver,Petrol,Manual,Noida,1,3
1127,S990274,Individual,570000,39000,2011,Corolla Altis,Silver Mica Metallic,Petrol,Manual,Noida,1,1
1128,S979213,Individual,400000,60000,2009,Corolla Altis,Champagne Mica Metallic,Petrol,Manual,Noida,1,1
1129,S979527,Individual,450000,50000,2014,Etios,Classic Grey,Petrol,Manual,Noida,1,1
1130,S993830,Individual,1275000,29000,2016,Innova,Silver Mica Metallic,Diesel,Manual,Noida,1,6
1131,S979873,Individual,2000000,59000,2014,Fortuner,Silver Metallic,Diesel,Automatic,Noida,1,6
1132,S994292,Individual,300000,106000,2011,Etios,Serene Bluish Silver,Petrol,Manual,Noida,2,1
1135,S980255,Individual,800000,100000,2011,Innova,Grey,Diesel,Manual,Noida,1,6
1136,S987698,Individual,800000,110000,2012,Innova,Silver,Diesel,Manual,Noida,1,6
1137,S998978,Individual,2250000,84000,2014,Fortuner,Super White,Diesel,Automatic,Noida,1,6
1138,S980661,Individual,300000,138000,2012,Etios Liva,Ultramarine Blue,Diesel,Manual,Noida,1,3
1139,S991868,Individual,425000,194000,2007,Innova,Silver Metallic,Petrol,Manual,Noida,1,6
1140,S981973,Individual,400000,200000,2007,Innova,Grey,Diesel,Manual,Noida,1,6
1141,D1386214,Dealer,300000,87172,2011,Etios,Silver,Petrol,Manual,Jaipur,1,1
1142,D1390320,Dealer,450000,100000,2010,Corolla Altis,Gold,Petrol,Automatic,Jaipur,1,1
1143,D1477125,Dealer,990000,115000,2013,Innova,Silver,Diesel,Manual,Jaipur,1,6
1144,D1462481,Dealer,1350000,95000,2011,Fortuner,Black,Diesel,Manual,Jaipur,1,6
1145,D1459861,Dealer,1325000,150000,2011,Fortuner,Grey,Diesel,Manual,Jaipur,2,6
1146,D1458681,Dealer,2100000,34000,2014,Fortuner,White,Diesel,Automatic,Jaipur,1,6
1147,D1471854,Dealer,650000,45000,2015,Etios Liva,White,Diesel,Manual,Jaipur,1,3
1148,D1396469,Dealer,325000,50000,2011,Etios,Black,Petrol,Manual,Jaipur,1,1
1149,D1409788,Dealer,1350000,151000,2011,Fortuner,White,Diesel,Automatic,Jaipur,3,6
1150,S975472,Individual,510000,49700,2012,Etios,White,Diesel,Manual,Jaipur,1,1
1151,S967441,Individual,678000,71500,2014,Etios,White,Diesel,Manual,Jaipur,1,1
1152,S969703,Individual,1300000,100000,2016,Innova,,Diesel,Manual,Jaipur,1,6
1153,S988426,Individual,395000,29000,2013,Etios,White,Petrol,Manual,Jaipur,1,1
1154,S999498,Individual,350000,42000,2014,Etios,White,Petrol,Manual,Jaipur,1,1
1155,S995581,Individual,550000,52000,2016,Etios Liva,White,Diesel,Manual,Jaipur,1,3
1156,S975047,Individual,580000,64500,2014,Etios,White,Diesel,Manual,Jaipur,1,1
1157,S978730,Individual,1800000,30000,2015,Fortuner,Super White,Diesel,Automatic,Jaipur,1,6
1158,S985756,Individual,500000,75000,2013,Etios,Classic Grey,Diesel,Manual,Jaipur,1,1
1159,S993190,Individual,1350000,58000,2016,Innova,Super White,Diesel,Manual,Jaipur,1,6
1160,S974872,Individual,200000,97000,2005,Corolla,Silver,Petrol,Automatic,Jaipur,1,2
1161,S976608,Individual,225000,102000,2006,Corolla,Pearl White,Petrol,Automatic,Jaipur,2,2
1162,S999460,Individual,390000,115000,2006,Innova,Silver Mica,Diesel,Manual,Jaipur,2,6
1163,S980199,Individual,2000000,64000,2014,Fortuner,Super White,Diesel,Automatic,Jaipur,2,6
1164,S990191,Individual,400000,120000,2012,Etios,Serene Bluish Silver,Diesel,Manual,Jaipur,1,1
1169,S963812,Individual,2100000,65000,2013,Fortuner,Black,Diesel,Automatic,Jaipur,1,6
1170,S978671,Individual,600000,230000,2009,Innova,Grey,Diesel,Manual,Jaipur,2,6
1171,S978670,Individual,600000,230000,2009,Innova,Grey,Diesel,Manual,Jaipur,2,6
1172,D1472970,Dealer,1025000,86000,2013,Innova,Silver,Petrol,Manual,Ludhiana,1,6
1173,D1469046,Dealer,695000,90000,2010,Innova,Grey,Diesel,Manual,Ludhiana,1,6
1174,D1428924,Dealer,1250000,50000,2014,Corolla Altis,White,Diesel,Manual,Ludhiana,1,1
1175,D1478560,Dealer,225000,85000,2007,Corolla,Gold,Petrol,Manual,Ludhiana,1,1
1176,D1465616,Dealer,950000,140000,2012,Innova,Silver,Diesel,Manual,Ludhiana,1,6
1177,D1462110,Dealer,1400000,126000,2011,Fortuner,White,Diesel,Manual,Ludhiana,1,6
1178,D1488263,Dealer,935000,124000,2012,Innova,Grey,Diesel,Manual,Ludhiana,1,6
1179,D1467809,Dealer,1850000,107100,2013,Fortuner,White,Diesel,Automatic,Ludhiana,1,6
1180,S964551,Individual,2300000,65000,2014,Fortuner,,Diesel,Automatic,Ludhiana,1,6
1181,S963973,Individual,1620000,1600,2017,Innova,,Diesel,Manual,Ludhiana,1,6
1182,S966275,Individual,1500000,18000,2016,Innova,,Diesel,Manual,Ludhiana,2,6
1183,S969484,Individual,2200000,8500,2016,Innova,White,Diesel,Automatic,Ludhiana,1,6
1184,S975126,Individual,1130000,41000,2014,Innova,Grey Mica Metallic,Diesel,Manual,Ludhiana,2,6
1185,S963572,Individual,1150000,40000,2014,Innova,,Diesel,Manual,Ludhiana,2,6
1186,S989174,Individual,650000,65000,2014,Etios,Classic Grey,Diesel,Manual,Ludhiana,1,1
1187,S997310,Individual,550000,74000,2008,Innova,Black Mica,Diesel,Manual,Ludhiana,3,6
1188,S970326,Individual,2350000,29000,2014,Fortuner,,Diesel,Manual,Ludhiana,2,6
1189,S992622,Individual,600000,99604,2012,Etios,White,Diesel,Manual,Ludhiana,1,1
1190,S974708,Individual,1550000,80000,2014,Innova,Super White,Diesel,Manual,Ludhiana,2,6
1191,S965762,Individual,950000,100000,2012,Innova,,Diesel,Manual,Ludhiana,1,6
1192,S994885,Individual,1925000,79000,2014,Fortuner,Super White,Diesel,Automatic,Ludhiana,1,6
1193,S987857,Individual,350000,130000,2012,Etios,Harmony Beige,Diesel,Manual,Ludhiana,2,1
1194,S989120,Individual,550000,375000,2005,Innova,Silver,Diesel,Manual,Ludhiana,1,6
1195,S997560,Individual,850000,325000,2010,Innova,Grey Mica Metallic,Petrol,Manual,Ludhiana,1,6
1196,D1483882,Dealer,1300000,35000,2015,Innova,Silver,Diesel,Manual,Chandigarh,1,6
1197,D1483872,Dealer,2250000,15000,2016,Innova,White,Diesel,Automatic,Chandigarh,1,6
1198,D1483868,Dealer,1150000,150000,2010,Fortuner,White,Diesel,Manual,Chandigarh,1,6
1199,D1486392,Dealer,500000,22132,2008,Innova,Red,Diesel,Manual,Chandigarh,1,6
1200,D1470629,Dealer,2400000,60005,2015,Fortuner,White,Diesel,Automatic,Chandigarh,1,6
1201,S969783,Individual,625000,63000,2008,Corolla Altis,Champagne Mica,Petrol,Automatic,Chandigarh,1,1
1202,S996373,Individual,500000,55000,2012,Etios,White,Diesel,Manual,Chandigarh,1,1
1203,S980622,Individual,1000000,40000,2015,Innova,Silver Mica Metallic,Diesel,Manual,Chandigarh,1,6
1204,S978620,Individual,645000,65000,2008,Corolla Altis,Champagne Mica,Petrol,Automatic,Chandigarh,1,1
1205,S999181,Individual,530000,72000,2015,Etios Liva,White,Diesel,Manual,Chandigarh,1,3
1206,S999179,Individual,520000,70000,2015,Etios Liva,White,Diesel,Manual,Chandigarh,1,3
1207,S959882,Individual,740000,92000,2011,Innova,,CNG,Manual,Chandigarh,1,6
1208,S947061,Individual,500000,100000,2011,Etios,,Diesel,Manual,Chandigarh,1,1
1209,S978312,Individual,915000,95000,2011,Innova,Silver Mica,Diesel,Manual,Chandigarh,3,6
1210,S982841,Individual,1800000,70000,2012,Fortuner,Super White,Diesel,Manual,Chandigarh,1,6
1211,S980156,Individual,1035000,108000,2013,Innova,Silky Gold Mica Metallic,Diesel,Manual,Chandigarh,2,6
1212,S966570,Individual,500000,120000,2008,Corolla Altis,,Petrol,Manual,Chandigarh,2,1
1213,S979217,Individual,620000,124000,2010,Innova,Grey Mica Metallic,Diesel,Manual,Chandigarh,2,6
1214,S996396,Individual,365000,134500,2012,Etios,Serene Bluish Silver,Diesel,Manual,Chandigarh,1,1
1215,S991502,Individual,850000,119000,2011,Innova,Champagne Mica Metallic,Diesel,Manual,Chandigarh,1,6
1216,S998878,Individual,410000,134500,2012,Etios,Serene Bluish Silver,Diesel,Manual,Chandigarh,1,1
1217,S991476,Individual,1500000,110000,2009,Fortuner,Grey Mica Metallic,Diesel,Manual,Chandigarh,1,6
1218,S982275,Individual,2500000,80000,2014,Fortuner,Super White,Diesel,Manual,Chandigarh,1,6
1219,S990034,Individual,1000000,165000,2013,Innova,Gray,Petrol,Manual,Chandigarh,1,6
1220,D1470020,Dealer,650000,46000,2014,Etios,White,Diesel,Manual,Nagpur,2,1
1221,D1462228,Dealer,290000,33000,2011,Etios Liva,White,Petrol,Manual,Nagpur,1,3
1222,D1483367,Dealer,325000,83147,2011,Etios,White,Petrol,Manual,Nagpur,1,1
1223,D1470502,Dealer,1300000,125500,2010,Fortuner,Silver,Diesel,Manual,Nagpur,2,6
1224,D1476621,Dealer,375000,58208,2010,Corolla Altis,Blue,Petrol,Manual,Nagpur,1,1
1225,D1455407,Dealer,759000,89000,2010,Innova,Silver,Diesel,Manual,Nagpur,2,6
1226,D1483967,Dealer,350000,216000,2004,Qualis,Black,Diesel,Manual,Nagpur,2,6
1227,D1488916,Dealer,1100000,104175,2013,Innova,Beige,Diesel,Manual,Nagpur,2,6
1228,D1462214,Dealer,600000,50967,2010,Corolla Altis,Silver,Petrol,Manual,Nagpur,1,1
1229,D1410862,Dealer,475000,90965,2012,Etios,Silver,Diesel,Manual,Nagpur,1,1
1230,D1434340,Dealer,1150000,250000,2009,Fortuner,Black,Diesel,Manual,Nagpur,1,6
1231,D1308291,Dealer,1250000,97000,2013,Innova,Silver,Diesel,Manual,Nagpur,1,6
1232,D1377390,Dealer,1350000,130000,2011,Fortuner,White,Diesel,Manual,Nagpur,1,6
1233,S968349,Individual,2000000,64000,2014,Fortuner,,Diesel,Manual,Nagpur,1,6
1234,S973604,Individual,400000,18000,2008,Corolla Altis,,Petrol,Manual,Nagpur,1,1
1235,S980334,Individual,400000,38964,2006,Camry,Golden,Petrol,Manual,Nagpur,1,1
1236,S981106,Individual,1200001,65000,2013,Innova,Silver Mica Metalic,Diesel,Manual,Nagpur,1,6
1237,S994682,Individual,600000,90000,2011,Corolla Altis,Silver Mica Metallic,Diesel,Manual,Nagpur,1,1
1238,S971643,Individual,1350000,64500,2014,Innova,,Diesel,Manual,Nagpur,1,6
1239,S993572,Individual,1150000,113000,2012,Innova,Silver,Diesel,Manual,Nagpur,1,6
1240,S993594,Individual,1150000,113000,2012,Innova,Silver,Diesel,Manual,Nagpur,1,6
1241,D1461053,Dealer,680000,9288,2015,Etios Liva,White,Diesel,Manual,Kochi,1,3
1242,D1483774,Dealer,450000,144969,2006,Innova,Black,Diesel,Manual,Kochi,2,6
1243,D1486579,Dealer,1300000,123143,2013,Innova,Grey,Diesel,Manual,Kochi,1,6
1244,S992254,Individual,550000,32000,2011,Etios,Serene Bluish Silver,Petrol,Manual,Kochi,1,1
1245,S977984,Individual,925000,103000,2011,Innova,Silver Mica Metallic,Diesel,Manual,Kochi,2,6
1246,S967512,Individual,500000,49000,2013,Etios,Grey Metallic,Petrol,Manual,Kochi,1,1
1247,S970504,Individual,1150000,77000,2011,Innova,Light Green,Diesel,Manual,Kochi,1,6
1248,S993278,Individual,750000,5000,2016,Etios,White,Petrol,Manual,Kochi,1,1
1249,S988916,Individual,800000,25000,2015,Etios,Classic Grey,Diesel,Manual,Kochi,1,3
1250,S988658,Individual,410000,57000,2011,Etios,Symphony Silver,Petrol,Manual,Kochi,2,1
1251,S960452,Individual,250000,65000,2006,Corolla,,Petrol,Automatic,Kochi,2,2
1252,S958951,Individual,1300000,40000,2014,Innova,,Diesel,Manual,Kochi,1,6
1253,S984913,Individual,950000,63000,2010,Innova,Grey Mica Metallic,Petrol,Manual,Kochi,2,6
1254,S970136,Individual,1050000,60000,2011,Innova,,Diesel,Manual,Kochi,2,6
1255,S960986,Individual,550000,97000,2012,Innova,,Diesel,Manual,Kochi,1,6
1256,S988558,Individual,995000,87000,2011,Innova,Dark Red Mica Metallic,Diesel,Manual,Kochi,1,6
1257,S989672,Individual,590000,122000,2012,Etios,White,Diesel,Manual,Kochi,3,1
1258,S969566,Individual,750000,240000,2008,Innova,,Diesel,Manual,Kochi,1,6
1259,S993186,Individual,700000,245000,2008,Innova,Silver Metallic,Diesel,Manual,Kochi,1,6
1260,D1481863,Dealer,1700000,40000,2012,Fortuner,White,Diesel,Manual,Raipur,1,6
1261,D1489046,Dealer,1075000,900000,2013,Innova,Grey,Diesel,Manual,Raipur,2,6
1263,D1407595,Dealer,250000,57000,2010,Etios,Silver,Petrol,Manual,Raipur,1,1
1264,D1456667,Dealer,1075000,86000,2013,Innova,Grey,Diesel,Manual,Raipur,1,6
1266,D1486830,Dealer,550000,55000,2011,Corolla Altis,White,Petrol,Manual,Raipur,1,1
1267,D1452994,Dealer,1150000,49000,2013,Innova,Beige,Diesel,Manual,Raipur,1,6
1268,D1374794,Dealer,380000,254251,2007,Innova,Gold,Petrol,Manual,Raipur,2,6
1269,D1463769,Dealer,875000,80000,2012,Innova,White,Petrol,Manual,Raipur,1,6
1270,D1449165,Dealer,385000,72000,2009,Corolla Altis,Silver,Petrol,Manual,Raipur,1,1
1271,D1446085,Dealer,650000,111000,2009,Innova,Silver,Petrol,Manual,Raipur,2,6
1272,D1454546,Dealer,490000,65000,2010,Corolla Altis,Silver,Diesel,Manual,Raipur,1,1
1273,D1454537,Dealer,1390000,90000,2012,Fortuner,White,Diesel,Manual,Raipur,1,6
1274,D1471232,Dealer,799000,108000,2011,Innova,Silver,Diesel,Manual,Raipur,1,6
1275,S986391,Individual,320000,44000,2011,Etios,Symphony Silver,Petrol,Manual,Raipur,2,1
1276,S994424,Individual,400000,62000,2009,Corolla Altis,Silver Mica Metallic,Petrol,Manual,Raipur,1,1
1277,S982834,Individual,1000000,90000,2012,Innova,White,Diesel,Manual,Raipur,1,6
1278,S974291,Individual,850000,97000,2010,Innova,,Diesel,Manual,Raipur,1,6
1279,S970455,Individual,380000,110000,2006,Innova,,Diesel,Manual,Raipur,3,6
1280,D1478412,Dealer,375000,80000,2003,Qualis,Green,Petrol,Manual,Allahabad,1,6
1281,D1380737,Dealer,1850000,50000,2014,Fortuner,Black,Diesel,Manual,Allahabad,1,6
1282,D1223422,Dealer,825000,82000,2011,Innova,White,Diesel,Manual,Allahabad,1,6
1283,D1478406,Dealer,2250000,45000,2015,Fortuner,Black,Diesel,Manual,Allahabad,1,6
1284,D1342464,Dealer,585000,90000,2007,Innova,Silver,Diesel,Manual,Allahabad,1,6
1285,D1342461,Dealer,1720000,70000,2013,Fortuner,White,Diesel,Manual,Allahabad,1,6
1286,D1478402,Dealer,1775000,62000,2014,Fortuner,White,Diesel,Manual,Allahabad,1,6
1287,D1380715,Dealer,2350000,40000,2015,Fortuner,White,Diesel,Manual,Allahabad,1,6
1288,D1478404,Dealer,2150000,55000,2015,Fortuner,White,Diesel,Manual,Allahabad,1,6
1289,D1458020,Dealer,1270000,88000,2011,Fortuner,White,Diesel,Manual,Allahabad,1,6
1290,D1478405,Dealer,750000,120946,2011,Innova,Red,Diesel,Manual,Allahabad,1,6
1291,D1478401,Dealer,1700000,90000,2013,Fortuner,White,Diesel,Manual,Allahabad,1,6
1292,D1380738,Dealer,1270000,88000,2011,Fortuner,Silver,Diesel,Manual,Allahabad,1,6
1293,D1478403,Dealer,625000,250000,2008,Innova,Gold,Diesel,Manual,Allahabad,1,6
1294,D1380716,Dealer,1900000,52000,2014,Fortuner,Black,Diesel,Manual,Allahabad,1,6
1295,D1457283,Dealer,2200000,65000,2015,Fortuner,White,Diesel,Manual,Allahabad,1,6
1296,D1482577,Dealer,1150000,88000,2011,Fortuner,Silver,Diesel,Manual,Allahabad,2,6
1297,S996087,Individual,300000,94000,2004,Qualis,Gold,Diesel,Manual,Allahabad,1,6
1298,D1476757,Dealer,1060000,54000,2013,Innova,Silver,Diesel,Manual,Jalandhar,1,6
1299,D1485577,Dealer,1450000,95000,2011,Fortuner,White,Diesel,Manual,Jalandhar,1,6
1300,D1478220,Dealer,1165000,48000,2013,Innova,Grey,Diesel,Manual,Jalandhar,2,6
1301,D1467486,Dealer,725000,22246,2015,Etios,White,Diesel,Manual,Jalandhar,1,1
1302,D1485575,Dealer,580000,45000,2014,Etios,White,Diesel,Manual,Jalandhar,2,1
1303,D1467723,Dealer,445000,38000,2014,Etios Liva,White,Diesel,Manual,Jalandhar,2,3
1304,D1383940,Dealer,530000,37000,2014,Etios Liva,Silver,Diesel,Manual,Jalandhar,2,3
1305,D1458131,Dealer,735000,79000,2009,Innova,Grey,Diesel,Manual,Jalandhar,1,6
1306,D1338822,Dealer,780000,72000,2012,Innova,White,Diesel,Manual,Jalandhar,3,6
1307,D1378119,Dealer,955000,95000,2013,Innova,White,Diesel,Manual,Jalandhar,2,6
1308,D1434387,Dealer,810000,118000,2011,Innova,White,Diesel,Manual,Jalandhar,1,6
1309,D1393698,Dealer,460000,45000,2013,Etios Liva,White,Diesel,Manual,Jalandhar,1,3
1310,D1425873,Dealer,1190000,95000,2014,Innova,Gold,Diesel,Manual,Jalandhar,1,6
1311,S969058,Individual,2000000,37000,2013,Fortuner,Pearl White,Diesel,Automatic,Jalandhar,1,6
1312,S959057,Individual,700000,192300,2010,Innova,,Diesel,Manual,Jalandhar,1,6
1313,D1484564,Dealer,1555000,95000,2012,Fortuner,Grey,Diesel,Manual,Jalandhar,1,6
1314,D1485578,Dealer,165000,106000,2012,Fortuner,Grey,Diesel,Manual,Jalandhar,1,6
1315,S990656,Individual,400000,155000,2006,Innova,Silver Metallic,Diesel,Manual,Jalandhar,2,6
1316,D1472318,Dealer,1125000,92000,2014,Innova,Grey,Diesel,Manual,Faridabad,1,6
1317,D1472324,Dealer,970000,145000,2013,Innova,Gold,Diesel,Manual,Faridabad,1,6
1318,D1472312,Dealer,1900000,91000,2014,Fortuner,White,Diesel,Manual,Faridabad,1,6
1322,D1483055,Dealer,475000,115374,2010,Innova,White,Diesel,Manual,Faridabad,1,6
1323,D1458956,Dealer,325000,65284,2012,Etios,Blue,Petrol,Manual,Faridabad,1,1
1324,D1486840,Dealer,390000,65000,2009,Corolla Altis,Gold,Petrol,Manual,Faridabad,1,1
1325,D1455168,Dealer,1100000,104441,2015,Innova,Gold,Diesel,Manual,Faridabad,1,6
1326,D1464497,Dealer,590000,64000,2011,Corolla Altis,Silver,Petrol,Automatic,Faridabad,1,1
1327,D1483002,Dealer,2100000,35000,2014,Fortuner,White,Diesel,Manual,Faridabad,1,6
1328,D1483009,Dealer,1090000,160000,2010,Fortuner,Black,Diesel,Manual,Faridabad,1,6
1329,D1416073,Dealer,1200000,162000,2010,Fortuner,White,Diesel,Manual,Faridabad,1,6
1330,D1457399,Dealer,625000,210000,2011,Innova,Maroon,Diesel,Manual,Faridabad,1,6
1331,S998882,Individual,290000,75000,2011,Etios,Serene Bluish Silver,Petrol,Manual,Faridabad,1,1
1332,S998895,Individual,475000,74000,2012,Etios,Serene Bluish Silver,Diesel,Manual,Faridabad,1,1
1333,D1472326,Dealer,360000,111000,2012,Etios,Silver,Diesel,Manual,Faridabad,1,1
1334,S962498,Individual,350000,80000,2013,Etios,,Petrol,Manual,Faridabad,1,1
1335,S968315,Individual,1100000,60000,2013,Innova,Grey,Diesel,Manual,Faridabad,1,6
1336,S959214,Individual,1400000,120000,2009,Fortuner,,Diesel,Manual,Faridabad,2,6
1337,D1466547,Dealer,1250000,53000,2015,Innova,Silver,Diesel,Manual,Vadodara,1,6
1338,D1436730,Dealer,325000,84000,2010,Corolla,White,Petrol,Automatic,Vadodara,4,1
1339,D1477250,Dealer,375000,49000,2011,Etios,White,Petrol,Manual,Vadodara,1,1
1340,D1474578,Dealer,811000,80000,2013,Innova,Grey,Diesel,Manual,Vadodara,1,6
1341,D1336934,Dealer,225000,105000,2004,Qualis,White,Diesel,Manual,Vadodara,2,6
1342,D1415358,Dealer,600000,135000,2008,Innova,Silver,Petrol,Manual,Vadodara,1,6
1343,S964027,Individual,1250000,44000,2015,Innova,,Diesel,Manual,Vadodara,1,6
1344,S968118,Individual,1200000,44000,2015,Innova,,Diesel,Manual,Vadodara,1,6
1345,S964302,Individual,1000000,200000,2010,Fortuner,Silver,Diesel,Manual,Vadodara,1,6
1346,S966701,Individual,1800000,116000,2013,Fortuner,,Diesel,Automatic,Vadodara,1,6
1347,S973490,Individual,2000000,31000,2017,Innova,,Diesel,Manual,Vadodara,1,6
1348,S963016,Individual,1450000,42600,2011,Innova,,Diesel,Manual,Vadodara,1,6
1349,S976168,Individual,2300000,49582,2015,Fortuner,Super White,Diesel,Manual,Vadodara,1,6
1350,S971300,Individual,850000,125000,2009,Innova,,Diesel,Manual,Vadodara,2,6
1351,S987463,Individual,450000,144000,2008,Corolla Altis,Light Blue Metallic,Petrol,Manual,Vadodara,1,1
1352,S974753,Individual,275000,185000,2011,Etios Liva,Symphony Silver,Diesel,Manual,Vadodara,1,3
1353,S960409,Individual,815000,210000,2009,Innova,,Diesel,Manual,Vadodara,1,6
1354,D1322857,Dealer,1401000,110000,2012,Fortuner,Grey,Diesel,Automatic,Agra,1,6
1355,D1471043,Dealer,2400000,59012,2015,Fortuner,White,Diesel,Automatic,Agra,1,6
1356,D1416387,Dealer,350000,110000,2008,Innova,Silver,Petrol,Manual,Agra,2,6
1358,D1456372,Dealer,1400000,160000,2012,Fortuner,White,Diesel,Manual,Agra,1,6
1359,D1390742,Dealer,2150000,25000,2014,Fortuner,White,Diesel,Manual,Agra,1,6
1360,D1435569,Dealer,375000,121000,2009,Corolla Altis,Silver,Petrol,Manual,Agra,3,1
1361,D1199687,Dealer,2450000,20000,2014,Fortuner,White,Diesel,Manual,Agra,1,6
1362,D1198432,Dealer,1100000,68000,2014,Innova,Silver,Diesel,Manual,Agra,1,6
1363,D1198312,Dealer,860000,100000,2012,Innova,White,Diesel,Manual,Agra,1,6
1364,D1473652,Dealer,1650000,171000,2014,Fortuner,White,Diesel,Manual,Agra,1,6
1365,D1164149,Dealer,1150000,126000,2010,Fortuner,Grey,Diesel,Manual,Agra,1,6
1366,S995249,Individual,300000,25000,2011,Etios,Symphony Silver,Petrol,Manual,Agra,2,1
1367,S996565,Individual,1200000,40000,2014,Innova,Silky Gold Mica Metallic,Diesel,Manual,Agra,1,6
1368,S999256,Individual,2000000,31000,2015,Fortuner,Silver Metallic,Diesel,Manual,Agra,1,6
1369,S958024,Individual,800000,98000,2010,Innova,Grey,Diesel,Manual,Agra,2,6
1370,S991384,Individual,750000,144785,2007,Innova,Silver Metallic,Diesel,Manual,Agra,2,6
1371,D1456834,Dealer,410000,58000,2012,Etios Liva,Silver,Diesel,Manual,Bhopal,1,3
1372,D1443153,Dealer,450000,48681,2012,Etios,White,Diesel,Manual,Bhopal,1,1
1373,D1485664,Dealer,1545000,94446,2012,Fortuner,Grey,Diesel,Manual,Bhopal,2,6
1374,D1485692,Dealer,2051000,93667,2015,Fortuner,White,Diesel,Manual,Bhopal,2,6
1375,D1468721,Dealer,400000,75000,2008,Camry,Silver,Petrol,Manual,Bhopal,1,1
1376,D1422178,Dealer,175000,75000,2004,Qualis,Green,Petrol,Manual,Bhopal,2,6
1377,D1468257,Dealer,1000000,72000,2009,Fortuner,Silver,Diesel,Manual,Bhopal,3,6
1378,S976056,Individual,700000,180000,2011,Innova,Champagne Mica Metallic,Petrol,Manual,Bhopal,1,6
1379,S979367,Individual,300000,1000,2015,Etios Liva,Symphony Silver,Diesel,Manual,Bhopal,1,3
1380,S959415,Individual,600000,24000,2016,Etios Liva,,Diesel,Manual,Bhopal,1,3
1381,S995968,Individual,1525000,54000,2016,Innova,Super White,Diesel,Manual,Bhopal,1,6
1382,S993040,Individual,2500000,35000,2016,Fortuner,Super White,Diesel,Manual,Bhopal,1,6
1383,S974799,Individual,550000,102000,2014,Etios,New Pearl White,Diesel,Manual,Bhopal,1,1
1384,S974794,Individual,550000,102000,2014,Etios,New Pearl White,Diesel,Manual,Bhopal,1,1
1385,S997528,Individual,850000,99600,2012,Innova,White,Diesel,Manual,Bhopal,1,6
1386,S974802,Individual,550000,130536,2014,Etios Liva,White,Diesel,Manual,Bhopal,1,3
1387,D1446582,Dealer,1700000,12467,2016,Innova,Purple,Diesel,Manual,Surat,1,6
1388,D1453301,Dealer,911000,77890,2011,Innova,Red,Diesel,Manual,Surat,1,6
1389,D1259457,Dealer,1550000,81282,2012,Fortuner,White,Diesel,Manual,Surat,1,6
